Order_ID,Customer_ID,Rider_ID,Dark_Store_ID,Order_Timestamp,Weather,Traffic_Density,Vehicle_Type,Primary_Category,Payment_Method,Total_Items,Delivery_Distance_KM,Order_Value_INR,Is_Local_Rider,Pack_Time_Mins,Transit_Time_Mins,Total_Delivery_Time_Mins,SLA_Breached,Customer_Phone_Raw,Rider_Rating,Order_Date,Order_Hour,Day_Name,Week,Delivery_Speed_KMPH,Revenue_Per_KM,Delivery_Bucket,Distance_Bucket
ORD_121820,CUST_2365,RIDER_733,DS_Gurugram_Sec29,2026-06-10 08:21:48,Extreme_Heat,High,EV_Scooter,Paan_Corner,Wallet,12,0.7,977.0,Yes,3.415012283,1.476444978,4.89,0,-9790907785,3.0,2026-06-10,8,Wednesday,24,28.446708564035628,1395.7142857142858,0-10,0-1 km
ORD_104960,CUST_5171,RIDER_201,DS_ConnaughtPlace,2026-06-10 10:21:48,Clear,High,EV_Scooter,Personal_Care,Credit_Card,5,2.11,2539.0,No,4.2383516,5.275,9.51,0,-9913302591,3.0,2026-06-10,10,Wednesday,24,23.999999999999996,1203.3175355450237,0-10,2-3 km
ORD_113326,CUST_5812,RIDER_882,DS_ConnaughtPlace,2026-06-10 00:21:48,Fog,Moderate,Petrol_Bike,Snacks,Cash_On_Delivery,6,4.91,1763.0,Yes,3.325960349,10.35620692,13.68,1,-9836858064,3.0,2026-06-10,0,Wednesday,24,28.446708556109076,359.0631364562118,10-15,3-5 km
ORD_129575,CUST_4504,RIDER_192,DS_Saket,2026-06-10 18:21:48,Clear,Low,EV_Scooter,Personal_Care,Cash_On_Delivery,3,5.66,2076.0,Yes,3.876109315,11.93811225,15.81,1,-9815406976,4.5,2026-06-10,18,Wednesday,24,28.44670856566959,366.7844522968198,15-20,5+ km
ORD_126223,CUST_6352,RIDER_327,DS_Dwarka,2026-06-10 14:21:48,Fog,Low,Petrol_Bike,Grocery,Credit_Card,9,1.73,2950.0,No,4.420922659,4.325,8.75,0,-9992328757,3.0,2026-06-10,14,Wednesday,24,24.0,1705.2023121387283,0-10,1-2 km
ORD_109553,CUST_2211,RIDER_725,DS_Noida_Sec18,2026-06-10 01:21:48,Rain,Moderate,EV_Scooter,Beverages,UPI,13,4.88,1548.0,No,3.925371559,14.41039793,18.34,1,-9896701762,1.0,2026-06-10,1,Wednesday,24,20.318661665160555,317.21311475409834,15-20,3-5 km
ORD_115950,CUST_1027,RIDER_137,DS_Gurugram_Sec29,2026-06-10 18:21:48,Clear,Moderate,Bicycle,Beverages,Credit_Card,6,2.28,2672.0,Yes,4.006954961,4.808992215,8.82,0,-9078090963,3.0,2026-06-10,18,Wednesday,24,28.44670855845833,1171.9298245614036,0-10,2-3 km
ORD_104679,CUST_6200,RIDER_866,DS_Saket,2026-06-10 10:21:48,Extreme_Heat,Low,EV_Scooter,Dairy,Wallet,14,1.07,2689.0,No,5.264001825,2.675,7.94,0,UNKNOWN,3.0,2026-06-10,10,Wednesday,24,24.000000000000004,2513.0841121495328,0-10,1-2 km
ORD_123670,CUST_2204,RIDER_304,DS_Dwarka,2026-06-10 17:21:48,Clear,High,Petrol_Bike,Personal_Care,UPI,5,2.8,1300.0,Yes,4.211116054,5.905779913,10.12,0,-9077052281,1.0,2026-06-10,17,Wednesday,24,28.446708559218873,464.28571428571433,10-15,2-3 km
ORD_109115,CUST_9155,RIDER_649,DS_Dwarka,2026-06-10 07:21:48,Clear,Moderate,EV_Scooter,Personal_Care,UPI,2,1.35,3387.0,No,2.182448584,3.375,5.56,0,-9785332791,3.0,2026-06-10,7,Wednesday,24,24.0,2508.8888888888887,0-10,1-2 km
ORD_124664,CUST_9528,RIDER_239,DS_Dwarka,2026-06-10 05:21:48,Clear,Low,Petrol_Bike,Grocery,Credit_Card,18,0.66,1183.0,Yes,4.201580737,1.392076694,5.59,0,UNKNOWN,1.0,2026-06-10,5,Wednesday,24,28.44670855469404,1792.4242424242423,0-10,0-1 km
ORD_109773,CUST_9515,RIDER_755,DS_Noida_Sec18,2026-06-10 10:21:48,Clear,Low,EV_Scooter,Paan_Corner,Wallet,18,0.58,3033.0,No,6.113783686,1.45,7.56,0,-9981609943,3.0,2026-06-10,10,Wednesday,24,24.0,5229.310344827587,0-10,0-1 km
ORD_102299,CUST_1964,RIDER_721,DS_ConnaughtPlace,2026-06-10 00:21:48,Rain,Moderate,Bicycle,Beverages,Credit_Card,12,3.29,449.0,No,4.519749028,10.43539793,14.96,1,-9987648134,3.0,2026-06-10,0,Wednesday,24,18.91638453311957,136.4741641337386,10-15,3-5 km
ORD_103952,CUST_2007,RIDER_582,DS_Saket,2026-06-10 03:21:48,Clear,Low,EV_Scooter,Personal_Care,Credit_Card,9,2.16,1083.0,No,3.046249061,5.4,8.45,0,-9380776638,3.0,2026-06-10,3,Wednesday,24,24.0,501.38888888888886,0-10,2-3 km
ORD_115020,CUST_2126,RIDER_907,DS_ConnaughtPlace,2026-06-10 14:21:48,Rain,Gridlock,Petrol_Bike,Grocery,UPI,4,3.39,324.0,Yes,2.713087447,15.40417784,18.12,1,-9707868642,1.0,2026-06-10,14,Wednesday,24,13.204210059937871,95.57522123893806,15-20,3-5 km
ORD_110843,CUST_5818,RIDER_610,DS_Gurugram_Sec29,2026-06-10 09:21:48,Rain,High,EV_Scooter,Paan_Corner,Credit_Card,18,1.77,606.0,No,4.390814515,6.635397933,11.03,0,-9744629820,1.0,2026-06-10,9,Wednesday,24,16.00506873473748,342.3728813559322,10-15,1-2 km
ORD_118969,CUST_7954,RIDER_615,DS_ConnaughtPlace,2026-06-10 22:21:48,Clear,High,EV_Scooter,Beverages,Wallet,13,4.9,1271.0,No,3.696911129,12.25,15.95,1,-9520165270,3.0,2026-06-10,22,Wednesday,24,24.000000000000004,259.3877551020408,15-20,3-5 km
ORD_127124,CUST_5684,RIDER_403,DS_Saket,2026-06-10 17:21:48,Rain,Moderate,Petrol_Bike,Paan_Corner,Credit_Card,10,5.54,211.0,No,3.010332836,16.06039793,19.07,1,-9932022625,3.0,2026-06-10,17,Wednesday,24,20.696871985911,38.08664259927798,15-20,5+ km
ORD_120899,CUST_2549,RIDER_286,DS_ConnaughtPlace,2026-06-10 22:21:48,Extreme_Heat,Gridlock,Petrol_Bike,Dairy,Wallet,10,4.67,460.0,Yes,3.695173873,16.23908813,19.93,1,-9046403306,3.0,2026-06-10,22,Wednesday,24,17.25466342425719,98.50107066381156,15-20,3-5 km
ORD_110305,CUST_6396,RIDER_371,DS_Noida_Sec18,2026-06-10 16:21:48,Fog,Moderate,EV_Scooter,Beverages,UPI,7,1.47,473.0,Yes,3.948010277,3.100534455,7.05,0,-9995030780,4.5,2026-06-10,16,Wednesday,24,28.4467085530259,321.7687074829932,0-10,1-2 km
ORD_101742,CUST_4075,RIDER_157,DS_Dwarka,2026-06-10 15:21:48,Extreme_Heat,High,Petrol_Bike,Personal_Care,UPI,13,3.12,453.0,No,3.61446849,7.8,11.41,0,-9414635052,4.5,2026-06-10,15,Wednesday,24,24.0,145.19230769230768,10-15,3-5 km
ORD_100943,CUST_9059,RIDER_238,DS_Dwarka,2026-06-10 20:21:48,Clear,Low,Petrol_Bike,Personal_Care,Wallet,13,0.85,1674.0,Yes,4.672582727,1.792826045,6.47,0,-9886198544,1.0,2026-06-10,20,Wednesday,24,28.446708559502213,1969.4117647058824,0-10,0-1 km
ORD_122104,CUST_6556,RIDER_525,DS_Saket,2026-06-10 00:21:48,Clear,Low,EV_Scooter,Dairy,UPI,6,3.18,1578.0,Yes,3.106979906,6.707278616,9.81,0,-9793690511,3.0,2026-06-10,0,Wednesday,24,28.44670855700741,496.2264150943396,0-10,3-5 km
ORD_114609,CUST_1797,RIDER_402,DS_ConnaughtPlace,2026-06-10 04:21:48,Clear,Moderate,EV_Scooter,Snacks,Wallet,2,4.4,1778.0,Yes,3.412121349,9.280511292,12.69,1,-9003919094,3.0,2026-06-10,4,Wednesday,24,28.446708558780987,404.09090909090907,10-15,3-5 km
ORD_102399,CUST_2470,RIDER_585,DS_Saket,2026-06-10 02:21:48,Rain,Moderate,Petrol_Bike,Paan_Corner,Credit_Card,3,5.43,2877.0,No,2.4190551,15.78539793,18.2,1,-9862994990,3.0,2026-06-10,2,Wednesday,24,20.639327652350158,529.8342541436465,15-20,5+ km
ORD_114838,CUST_6563,RIDER_786,DS_Gurugram_Sec29,2026-06-10 06:21:48,Clear,Low,Petrol_Bike,Paan_Corner,Wallet,9,5.03,362.0,Yes,3.105200039,10.60931177,13.71,1,-9674774739,3.0,2026-06-10,6,Wednesday,24,28.44670856533798,71.96819085487077,10-15,5+ km
ORD_117165,CUST_7865,RIDER_125,DS_ConnaughtPlace,2026-06-10 04:21:48,Clear,Gridlock,EV_Scooter,Grocery,Credit_Card,5,3.08,3458.0,No,2.473061693,15.27285864,17.75,1,-9175886677,3.0,2026-06-10,4,Wednesday,24,12.099895923609491,1122.7272727272727,15-20,3-5 km
ORD_109102,CUST_7226,RIDER_182,DS_ConnaughtPlace,2026-06-10 14:21:48,Clear,Moderate,Bicycle,Paan_Corner,Wallet,13,4.5,2763.0,No,3.915534348,11.25,15.17,1,-9303230360,3.0,2026-06-10,14,Wednesday,24,24.0,614.0,15-20,3-5 km
ORD_108498,CUST_4353,RIDER_524,DS_Noida_Sec18,2026-06-10 13:21:48,Clear,Gridlock,EV_Scooter,Grocery,UPI,15,0.82,296.0,No,5.166914997,9.622858637,14.79,1,-9673109083,3.0,2026-06-10,13,Wednesday,24,5.11282580945598,360.9756097560976,10-15,0-1 km
ORD_119016,CUST_4528,RIDER_794,DS_Gurugram_Sec29,2026-06-10 19:21:48,Extreme_Heat,Moderate,Petrol_Bike,Paan_Corner,UPI,14,2.16,2503.0,No,4.538783865,5.4,9.94,0,-9041532055,3.0,2026-06-10,19,Wednesday,24,24.0,1158.7962962962963,0-10,2-3 km
ORD_114999,CUST_3240,RIDER_274,DS_Dwarka,2026-06-10 02:21:48,Clear,Low,Petrol_Bike,Dairy,Credit_Card,1,5.56,1344.0,No,1.721043937,13.9,15.62,1,-9765908146,3.0,2026-06-10,2,Wednesday,24,24.0,241.72661870503597,15-20,5+ km
ORD_126761,CUST_7060,RIDER_550,DS_Noida_Sec18,2026-06-10 13:21:48,Clear,High,EV_Scooter,Paan_Corner,Cash_On_Delivery,9,4.26,3234.0,No,3.975557573,10.65,14.63,1,-9475871378,1.0,2026-06-10,13,Wednesday,24,23.999999999999996,759.1549295774648,10-15,3-5 km
ORD_110041,CUST_6865,RIDER_892,DS_Saket,2026-06-10 01:21:48,Rain,Moderate,Bicycle,Personal_Care,Wallet,11,4.37,279.0,No,4.978699291,13.13539793,18.11,1,-9318784531,3.0,2026-06-10,1,Wednesday,24,19.961329028423275,63.84439359267734,15-20,3-5 km
ORD_102997,CUST_7788,RIDER_928,DS_Dwarka,2026-06-10 21:21:48,Clear,Low,Petrol_Bike,Beverages,Credit_Card,7,4.85,2847.0,No,3.38140323,12.125,15.51,1,UNKNOWN,3.0,2026-06-10,21,Wednesday,24,23.999999999999996,587.0103092783505,15-20,3-5 km
ORD_129011,CUST_6237,RIDER_639,DS_Noida_Sec18,2026-06-10 19:21:48,Extreme_Heat,Low,EV_Scooter,Snacks,Credit_Card,15,5.09,2098.0,No,4.387077488,12.725,17.11,1,-9764485375,3.0,2026-06-10,19,Wednesday,24,24.0,412.18074656188605,15-20,5+ km
ORD_112541,CUST_8433,RIDER_443,DS_Dwarka,2026-06-10 13:21:48,Clear,High,Petrol_Bike,Beverages,UPI,13,2.59,1523.0,Yes,4.079302855,5.46284642,9.54,0,-9889308181,3.0,2026-06-10,13,Wednesday,24,28.446708556745406,588.030888030888,0-10,2-3 km
ORD_110786,CUST_3806,RIDER_731,DS_Dwarka,2026-06-10 14:21:48,Clear,High,EV_Scooter,Snacks,Cash_On_Delivery,11,5.76,3494.0,No,4.329950876,14.4,18.73,1,-9165038684,3.0,2026-06-10,14,Wednesday,24,23.999999999999996,606.5972222222223,15-20,5+ km
ORD_117079,CUST_3262,RIDER_738,DS_ConnaughtPlace,2026-06-10 05:21:48,Clear,Moderate,Petrol_Bike,Paan_Corner,UPI,13,4.05,2611.0,No,4.587065184,10.125,14.71,1,-9265535673,1.0,2026-06-10,5,Wednesday,24,23.999999999999996,644.6913580246913,10-15,3-5 km
ORD_125750,CUST_3513,RIDER_340,DS_ConnaughtPlace,2026-06-10 01:21:48,Clear,Low,Petrol_Bike,Paan_Corner,UPI,12,3.79,2224.0,No,4.786583354,9.475,14.26,1,-9918909286,1.0,2026-06-10,1,Wednesday,24,24.000000000000004,586.8073878627969,10-15,3-5 km
ORD_105111,CUST_6187,RIDER_181,DS_ConnaughtPlace,2026-06-10 21:21:48,Clear,Moderate,Petrol_Bike,Beverages,Wallet,10,3.21,1495.0,Yes,3.60516605,6.770554829,10.38,0,-9484345811,4.5,2026-06-10,21,Wednesday,24,28.446708558513617,465.73208722741435,10-15,3-5 km
ORD_113582,CUST_8742,RIDER_325,DS_Gurugram_Sec29,2026-06-10 16:21:48,Extreme_Heat,High,EV_Scooter,Personal_Care,UPI,3,3.27,3160.0,Yes,2.844572707,6.897107256,9.74,0,UNKNOWN,1.0,2026-06-10,16,Wednesday,24,28.446708557318686,966.3608562691131,0-10,3-5 km
ORD_122961,CUST_5685,RIDER_197,DS_Gurugram_Sec29,2026-06-10 10:21:48,Clear,High,EV_Scooter,Dairy,UPI,9,3.9,360.0,No,4.463905511,9.75,14.21,1,-9309789227,3.0,2026-06-10,10,Wednesday,24,24.0,92.3076923076923,10-15,3-5 km
ORD_118149,CUST_4546,RIDER_758,DS_Saket,2026-06-10 19:21:48,Clear,High,EV_Scooter,Grocery,Cash_On_Delivery,17,1.22,940.0,No,4.254494799,3.05,7.3,0,-9666367235,1.0,2026-06-10,19,Wednesday,24,24.000000000000004,770.4918032786885,0-10,1-2 km
ORD_122248,CUST_5691,RIDER_101,DS_ConnaughtPlace,2026-06-10 18:21:48,Fog,Moderate,Petrol_Bike,Snacks,Credit_Card,18,5.77,1689.0,No,6.071519708,14.425,20.5,1,UNKNOWN,3.0,2026-06-10,18,Wednesday,24,23.999999999999996,292.72097053726173,20-30,5+ km
ORD_100638,CUST_9005,RIDER_914,DS_Gurugram_Sec29,2026-06-10 02:21:48,Clear,Moderate,EV_Scooter,Dairy,Wallet,18,5.21,721.0,Yes,5.857545139,10.98896905,16.85,1,-9936862085,3.0,2026-06-10,2,Wednesday,24,28.446708565440908,138.38771593090212,15-20,5+ km
ORD_116631,CUST_9694,RIDER_922,DS_Saket,2026-06-10 20:21:48,Extreme_Heat,Moderate,Bicycle,Dairy,UPI,12,4.31,2700.0,No,3.484343296,10.775,14.26,1,UNKNOWN,4.5,2026-06-10,20,Wednesday,24,23.999999999999996,626.4501160092808,10-15,3-5 km
ORD_109626,CUST_4959,RIDER_303,DS_Saket,2026-06-10 10:21:48,Extreme_Heat,Low,Petrol_Bike,Beverages,Cash_On_Delivery,17,4.61,1642.0,No,4.425907464,11.525,15.95,1,UNKNOWN,1.0,2026-06-10,10,Wednesday,24,24.000000000000004,356.18221258134486,15-20,3-5 km
ORD_108803,CUST_8559,RIDER_696,DS_ConnaughtPlace,2026-06-10 01:21:48,Clear,Gridlock,Petrol_Bike,Paan_Corner,UPI,16,5.3,410.0,Yes,4.427617323,17.56788861,22.0,1,-9967850400,3.0,2026-06-10,1,Wednesday,24,18.10120766698099,77.35849056603774,20-30,5+ km
ORD_117619,CUST_5353,RIDER_485,DS_ConnaughtPlace,2026-06-10 05:21:48,Clear,Low,Petrol_Bike,Grocery,Cash_On_Delivery,14,2.44,2635.0,Yes,4.2496484,5.146465353,9.4,0,UNKNOWN,1.0,2026-06-10,5,Wednesday,24,28.4467085578765,1079.9180327868853,0-10,2-3 km
ORD_128903,CUST_2163,RIDER_560,DS_Noida_Sec18,2026-06-10 23:21:48,Clear,Moderate,Petrol_Bike,Grocery,Cash_On_Delivery,16,1.33,742.0,Yes,4.088888976,2.805245459,6.89,0,UNKNOWN,3.0,2026-06-10,23,Wednesday,24,28.4467085559232,557.8947368421052,0-10,1-2 km
ORD_103064,CUST_3913,RIDER_808,DS_Noida_Sec18,2026-06-10 14:21:48,Clear,High,Petrol_Bike,Dairy,UPI,14,4.76,1178.0,Yes,3.987763669,10.03982585,14.03,1,UNKNOWN,3.0,2026-06-10,14,Wednesday,24,28.446708565168986,247.47899159663868,10-15,3-5 km
ORD_117746,CUST_1020,RIDER_622,DS_ConnaughtPlace,2026-06-10 08:21:48,Clear,Low,EV_Scooter,Beverages,UPI,11,5.65,2476.0,Yes,4.853627115,11.91702018,16.77,1,UNKNOWN,3.0,2026-06-10,8,Wednesday,24,28.446708563012606,438.2300884955752,15-20,5+ km
ORD_128588,CUST_2950,RIDER_260,DS_Saket,2026-06-10 07:21:48,Extreme_Heat,Low,EV_Scooter,Grocery,Credit_Card,14,4.46,1519.0,No,5.586559842,11.15,16.74,1,UNKNOWN,3.0,2026-06-10,7,Wednesday,24,23.999999999999996,340.5829596412556,15-20,3-5 km
ORD_107633,CUST_1308,RIDER_729,DS_Noida_Sec18,2026-06-10 03:21:48,Clear,High,Petrol_Bike,Grocery,Cash_On_Delivery,15,5.24,1967.0,No,5.584645687,13.1,18.68,1,-9302958973,4.5,2026-06-10,3,Wednesday,24,24.000000000000004,375.381679389313,15-20,5+ km
ORD_122647,CUST_5935,RIDER_312,DS_Noida_Sec18,2026-06-10 02:21:48,Clear,Moderate,EV_Scooter,Grocery,Wallet,3,5.72,929.0,No,3.248447113,14.3,17.55,1,-9661818990,3.0,2026-06-10,2,Wednesday,24,23.999999999999996,162.4125874125874,15-20,5+ km
ORD_123663,CUST_6992,RIDER_239,DS_ConnaughtPlace,2026-06-10 01:21:48,Extreme_Heat,High,EV_Scooter,Paan_Corner,Cash_On_Delivery,7,3.53,3316.0,Yes,3.565734227,7.445501105,11.01,0,UNKNOWN,3.0,2026-06-10,1,Wednesday,24,28.446708557704255,939.3767705382437,10-15,3-5 km
ORD_121933,CUST_2837,RIDER_791,DS_Gurugram_Sec29,2026-06-10 06:21:48,Clear,Gridlock,Petrol_Bike,Personal_Care,Credit_Card,2,5.28,845.0,Yes,3.65597177,17.52570447,21.18,1,-9129268908,3.0,2026-06-10,6,Wednesday,24,18.076306178863693,160.03787878787878,20-30,5+ km
ORD_127645,CUST_2035,RIDER_131,DS_Gurugram_Sec29,2026-06-10 05:21:48,Extreme_Heat,Gridlock,EV_Scooter,Paan_Corner,UPI,7,0.66,2872.0,No,3.380726997,9.222858637,12.6,1,UNKNOWN,3.0,2026-06-10,5,Wednesday,24,4.293679601803053,4351.515151515151,10-15,0-1 km
ORD_111185,CUST_4760,RIDER_947,DS_Gurugram_Sec29,2026-06-10 04:21:48,Rain,Low,Petrol_Bike,Dairy,Cash_On_Delivery,17,3.91,607.0,Yes,5.397831674,10.11187462,15.51,1,-9065660824,3.0,2026-06-10,4,Wednesday,24,23.200445893186917,155.24296675191815,15-20,3-5 km
ORD_102422,CUST_9538,RIDER_184,DS_Dwarka,2026-06-10 08:21:48,Clear,Low,Petrol_Bike,Snacks,Credit_Card,13,0.77,2623.0,No,4.634121281,1.925,6.56,0,-9123415579,3.0,2026-06-10,8,Wednesday,24,24.0,3406.4935064935066,0-10,0-1 km
ORD_107258,CUST_5724,RIDER_353,DS_Dwarka,2026-06-10 17:21:48,Clear,High,Bicycle,Beverages,UPI,6,4.99,2391.0,No,3.19774976,12.475,15.67,1,-9314480511,3.0,2026-06-10,17,Wednesday,24,24.0,479.1583166332665,15-20,3-5 km
ORD_109930,CUST_5141,RIDER_770,DS_Gurugram_Sec29,2026-06-10 13:21:48,Clear,Moderate,Bicycle,Dairy,Credit_Card,14,2.12,177.0,No,4.548085675,5.3,9.85,0,-9236779153,4.5,2026-06-10,13,Wednesday,24,24.0,83.49056603773585,0-10,2-3 km
ORD_109997,CUST_8534,RIDER_901,DS_ConnaughtPlace,2026-06-10 17:21:48,Fog,Moderate,Petrol_Bike,Grocery,Credit_Card,12,5.68,690.0,Yes,3.712216844,11.9802964,15.69,1,UNKNOWN,4.5,2026-06-10,17,Wednesday,24,28.4467085472109,121.47887323943662,15-20,5+ km
ORD_100997,CUST_6043,RIDER_771,DS_Saket,2026-06-10 21:21:48,Rain,High,Petrol_Bike,Beverages,Cash_On_Delivery,19,4.15,432.0,No,4.809114519,12.58539793,17.39,1,-9871033176,3.0,2026-06-10,21,Wednesday,24,19.78483329529494,104.09638554216866,15-20,3-5 km
ORD_115606,CUST_1517,RIDER_981,DS_Gurugram_Sec29,2026-06-10 04:21:48,Rain,Moderate,Petrol_Bike,Grocery,Credit_Card,1,2.62,3322.0,No,3.110529988,8.760397933,11.87,0,-9686072684,3.0,2026-06-10,4,Wednesday,24,17.94439033503662,1267.9389312977098,10-15,2-3 km
ORD_124089,CUST_9884,RIDER_314,DS_Saket,2026-06-10 11:21:48,Extreme_Heat,High,Petrol_Bike,Dairy,Wallet,18,5.25,2679.0,No,5.298733829,13.125,18.42,1,-9131161093,3.0,2026-06-10,11,Wednesday,24,24.0,510.2857142857143,15-20,5+ km
ORD_109226,CUST_3337,RIDER_123,DS_Dwarka,2026-06-10 09:21:48,Rain,Low,Petrol_Bike,Personal_Care,UPI,13,5.79,1862.0,Yes,4.595782937,14.07718399,18.67,1,-9282240741,3.0,2026-06-10,9,Wednesday,24,24.678231118296267,321.5889464594128,15-20,5+ km
ORD_125095,CUST_7481,RIDER_948,DS_Noida_Sec18,2026-06-10 14:21:48,Clear,Low,EV_Scooter,Personal_Care,UPI,13,5.33,2392.0,No,4.057708663,13.325,17.38,1,UNKNOWN,1.0,2026-06-10,14,Wednesday,24,24.0,448.780487804878,15-20,5+ km
ORD_125566,CUST_7445,RIDER_500,DS_Saket,2026-06-10 19:21:48,Clear,Low,EV_Scooter,Beverages,UPI,12,5.65,2114.0,No,4.773204504,14.125,18.9,1,-9462815560,4.5,2026-06-10,19,Wednesday,24,24.000000000000004,374.1592920353982,15-20,5+ km
ORD_120700,CUST_1537,RIDER_643,DS_ConnaughtPlace,2026-06-10 10:21:48,Rain,Low,Petrol_Bike,Paan_Corner,Cash_On_Delivery,3,3.23,2854.0,No,3.176944307,10.28539793,13.46,1,UNKNOWN,1.0,2026-06-10,10,Wednesday,24,18.842246193969082,883.5913312693499,10-15,3-5 km
ORD_121346,CUST_3501,RIDER_852,DS_ConnaughtPlace,2026-06-10 23:21:48,Clear,High,EV_Scooter,Paan_Corner,UPI,11,3.56,1723.0,No,4.281468677,8.9,13.18,1,-9810652796,3.0,2026-06-10,23,Wednesday,24,24.0,483.9887640449438,10-15,3-5 km
ORD_112752,CUST_5479,RIDER_309,DS_Saket,2026-06-10 20:21:48,Clear,Moderate,Petrol_Bike,Grocery,Cash_On_Delivery,10,4.42,3409.0,No,3.431295877,11.05,14.48,1,UNKNOWN,4.5,2026-06-10,20,Wednesday,24,24.0,771.2669683257918,10-15,3-5 km
ORD_104537,CUST_9706,RIDER_378,DS_Noida_Sec18,2026-06-10 06:21:48,Clear,Low,Petrol_Bike,Personal_Care,Wallet,5,4.65,2736.0,Yes,3.17411062,9.80781307,12.98,1,UNKNOWN,1.0,2026-06-10,6,Wednesday,24,28.446708558649153,588.3870967741935,10-15,3-5 km
ORD_123066,CUST_6933,RIDER_914,DS_ConnaughtPlace,2026-06-10 09:21:48,Clear,Moderate,EV_Scooter,Personal_Care,UPI,15,5.08,2126.0,No,5.042306863,12.7,17.74,1,-9276827555,3.0,2026-06-10,9,Wednesday,24,24.000000000000004,418.503937007874,15-20,5+ km
ORD_112019,CUST_8177,RIDER_304,DS_ConnaughtPlace,2026-06-10 13:21:48,Extreme_Heat,Low,EV_Scooter,Snacks,Wallet,17,2.0,2658.0,No,5.658051232,5.0,10.66,0,-9500413921,3.0,2026-06-10,13,Wednesday,24,24.0,1329.0,10-15,2-3 km
ORD_111368,CUST_8897,RIDER_196,DS_Noida_Sec18,2026-06-10 01:21:48,Clear,Low,Petrol_Bike,Beverages,Credit_Card,15,3.64,2192.0,No,4.210886598,9.1,13.31,1,-9609206950,3.0,2026-06-10,1,Wednesday,24,24.0,602.1978021978022,10-15,3-5 km
ORD_116506,CUST_2903,RIDER_631,DS_ConnaughtPlace,2026-06-10 21:21:48,Extreme_Heat,Moderate,EV_Scooter,Dairy,UPI,15,4.65,335.0,Yes,4.069399559,9.80781307,13.88,1,-9535577947,1.0,2026-06-10,21,Wednesday,24,28.446708558649153,72.04301075268816,10-15,3-5 km
ORD_113181,CUST_9202,RIDER_511,DS_Noida_Sec18,2026-06-10 23:21:48,Clear,Moderate,EV_Scooter,Beverages,UPI,15,2.69,503.0,Yes,4.331535671,5.673767131,10.01,0,-9714129261,3.0,2026-06-10,23,Wednesday,24,28.446708557732663,186.98884758364312,10-15,2-3 km
ORD_119660,CUST_3744,RIDER_649,DS_Saket,2026-06-10 06:21:48,Clear,High,EV_Scooter,Dairy,Cash_On_Delivery,1,2.76,3225.0,Yes,3.525402042,5.821411629,9.35,0,-9460523496,3.0,2026-06-10,6,Wednesday,24,28.44670855691521,1168.4782608695652,0-10,2-3 km
ORD_125174,CUST_7693,RIDER_153,DS_Dwarka,2026-06-10 07:21:48,Clear,Moderate,EV_Scooter,Snacks,UPI,8,3.47,275.0,No,3.231558729,8.675,11.91,0,UNKNOWN,3.0,2026-06-10,7,Wednesday,24,24.0,79.2507204610951,10-15,3-5 km
ORD_114409,CUST_9020,RIDER_538,DS_Noida_Sec18,2026-06-10 05:21:48,Clear,High,Petrol_Bike,Grocery,Wallet,2,4.39,3365.0,No,2.320046667,10.975,13.3,1,-9526434415,3.0,2026-06-10,5,Wednesday,24,23.999999999999996,766.5148063781322,10-15,3-5 km
ORD_128323,CUST_7383,RIDER_237,DS_Noida_Sec18,2026-06-10 22:21:48,Fog,High,Bicycle,Personal_Care,UPI,5,4.52,3388.0,No,3.801313529,11.3,15.1,1,UNKNOWN,3.0,2026-06-10,22,Wednesday,24,23.999999999999996,749.5575221238939,15-20,3-5 km
ORD_102555,CUST_5318,RIDER_486,DS_Saket,2026-06-10 19:21:48,Rain,Moderate,EV_Scooter,Beverages,UPI,8,4.61,500.0,No,3.473109362,13.73539793,17.21,1,-9608688750,3.0,2026-06-10,19,Wednesday,24,20.137749296354027,108.45986984815617,15-20,3-5 km
ORD_123233,CUST_6804,RIDER_398,DS_Saket,2026-06-10 15:21:48,Clear,Low,EV_Scooter,Dairy,Credit_Card,18,1.15,3091.0,No,4.744594738,2.875,7.62,0,-9305751514,3.0,2026-06-10,15,Wednesday,24,23.999999999999996,2687.826086956522,0-10,1-2 km
ORD_114417,CUST_2627,RIDER_868,DS_ConnaughtPlace,2026-06-10 09:21:48,Rain,High,EV_Scooter,Personal_Care,UPI,3,5.42,1357.0,No,2.50605382,15.76039793,18.27,1,-9448736834,3.0,2026-06-10,9,Wednesday,24,20.633996771171628,250.3690036900369,15-20,5+ km
ORD_126282,CUST_5179,RIDER_652,DS_ConnaughtPlace,2026-06-10 03:21:48,Clear,Gridlock,Petrol_Bike,Personal_Care,UPI,3,4.41,3327.0,Yes,2.073485653,15.69069428,17.76,1,-9778484293,3.0,2026-06-10,3,Wednesday,24,16.863498534750622,754.421768707483,15-20,3-5 km
ORD_121857,CUST_7456,RIDER_791,DS_Saket,2026-06-10 12:21:48,Clear,Moderate,EV_Scooter,Personal_Care,Wallet,7,4.86,819.0,Yes,4.222548677,10.25074656,14.47,1,-9130386013,3.0,2026-06-10,12,Wednesday,24,28.446708568317195,168.5185185185185,10-15,3-5 km
